id,fecha,comentario,supermercado
200,21/03/2020,Declathon está operando domicilio?,Grupo Éxito
200,21/03/2020,Buenas tardes . durante la cuarentena que comienza a partir del Martes ustedes siguen abriendo o van cerrar ?,Grupo Éxito
200,21/03/2020,pero pongan . cuidado yo hice una compra el 26 de febrero y quedaron en traerla de siete a diez días. y hasta hoy no me ha llegado el producto . según ellos la empresa transportadora . coordinadora es la que ha incumplido . ya me retiraron el total del producto de la tarjeta que falta de seriedad.,Grupo Éxito
200,21/03/2020,No está funcionando la web. cuando uno agrega la lista de productos al carrito no lo hace,Grupo Éxito
200,21/03/2020,Hola y qué cuesta el domicilio?,Grupo Éxito
200,21/03/2020,Rappi llega hasta Alfonso López en usme Bogotá?,Grupo Éxito
200,21/03/2020,Buenas noches como se realiza el pedido?,Grupo Éxito
200,21/03/2020,Lo malo es que no llegan hasta los alrededores del portal usme,Grupo Éxito
200,21/03/2020,Todo bien. lástima q aumentaron algunos precios,Grupo Éxito
200,21/03/2020,Para cuales ciudades aplica?,Grupo Éxito
200,21/03/2020,Tan solidarios tan humanitarios. no tan ajustados a la crisis ! Que subieron los precios de todos los básicos ! Quedan muy bien !,Grupo Éxito
200,21/03/2020,Una preguntica si un trabajador no tiene como llegar y como devolverse entonces que hace,Grupo Éxito
200,21/03/2020,Productos básicos a los cuales le suben el precio? NO sean APROVECHADOS.,Grupo Éxito
200,21/03/2020,Ojalá @rappicolombia @rappicali tuvieran más cobertura en la ciudad. creo que pueden extender su cobertura y más en estos casos. para pedir domicilios,Grupo Éxito
200,21/03/2020,Es triste ver como abandonan a sus cajeros. empacadoras. supervisores. todo el personal de planta sin las precauciones necesarias. en esta tiránica labor y ustedes dándoles la espalda.,Grupo Éxito
200,21/03/2020,El mejor servicio de quédate en ksa. @rappicolombia.,Grupo Éxito
200,21/03/2020,Tendrán servicio de giros ?,Grupo Éxito
200,21/03/2020,Igual las tiendas fisicas van a estar abiertas??,Grupo Éxito
200,21/03/2020,Porque medio se paga?,Grupo Éxito
200,21/03/2020,Pechugas a 30 mil pesos? Sean serios,Grupo Éxito
200,21/03/2020,Y también no olviden decir que a unos precios súper elevados abusan de la crisis ,Grupo Éxito
200,21/03/2020,Mucho amor por @grupoexito. que importante labor de esta compañía en estos momentos de crisis que vivimos.,Grupo Éxito
200,21/03/2020,De todas las cadenas de supermercado es la más surtida,Grupo Éxito
201,22/03/2020,Hola. en el exito de itagui jay tapabocas. antibacterial y alcohol?,Grupo Éxito
201,22/03/2020,El minimo de unidades no es cierto. hoy estuve comprando y solo me dejaron comprar 1 paca de leche y queria llevar 2. Ahora falta muchos productos.,Grupo Éxito
201,22/03/2020,Además están atentiendo muy mal. un familiar mío salió a realizar un retiro sobre un giro internacional. y lleva más de 1 hora por el almacén sin que nadie la atienda. es una falta de respeto... No hay colaboración y no les importa el riesgo q se lleva a cabo. no sólo por la falta de información sino por su negativa de colaborar en esta situación dado q el retiro es para comprar los alimentos básicos para esta cuarentena ????,Grupo Éxito
201,22/03/2020,Hola. quería notificarles que hay una red aprovechando SU MARCA para mandar virus. ofreciendo cupones. Por favor aclárenle a la gente que no son ustedes.,Grupo Éxito
201,22/03/2020,Hola es verdad lo de los cupones?,Grupo Éxito
201,22/03/2020,Les debería dar pena! En vez de aportar con su granito de arena ayudandonos con descuentos... Hacen parte de los que se aprovechan y le suben el precio a los productos. Nos piden que aportemos y ayudemos pero son ustedes los que buscan la forma de EXPRIMIRNOS. hay evidencias pueden ingresar en twitter con el #vigilamoslosprecios. Allí hay varias denuncias hacia ustedes. PÓNGANSE LA CAMISETA Y COLABOREN... PIENSEN EN CUANTAS FAMILIAS SE ESTAN QUEDANDO SIN INGRESOS EN ESTOS MOMENTOS. Y CON ESTO SIN FORMA DE SUPLIR LAS NECESIDADES BASICAS COMO TECHO.SALUD Y COMIDA. ADEMAS DE LAS DEUDAS QUE CADA FAMILIA MANEJA!!!!!!,Grupo Éxito
201,22/03/2020,Quiero hacer un pedido y el envío me sale en 3mil pesos. están locos amigos!!!,Grupo Éxito
201,22/03/2020,Por favor compartir el video. no permitamos más que nos engañen... https://www.youtube.com/watch?v=MVL7BkVSqhU,Grupo Éxito
201,22/03/2020,Amigos les pido por favor hacer viral este vídeo ya que el 26 de enero compre un celular en el éxito unicentro de armenia. un celular Samsung A80 color rosa. el día 28 que lo empece a utilizar presento problemas de sonido. no podía recibir llamadas. escuchar audios. no se podía reproducir ningún vídeo por ninguna aplicación por lo tanto lo lleve a garantía. efectivamente lo recibieron por que evidenciaron que el celular no funcionaba. a los 8 días me llamaron y me lo entregaron diciendo que el celular no presentaba ningún problema y que estaba en perfecto estado. me lo lleve pero al otro día lo tuve que volver a llevar por que no alcanza a cumplir con dos horas de uso y vuelve y presenta el mismo problema. ese caso se ha repetido en varias ocasiones (4 veces). por tal motivo la ultima vez no lo quise recibir y solicite la devolución de mi dinero. pero no me han dado respuesta y eso fue 21 de febrero 2020. y hasta ahora sigo esperando... https://www.youtube.com/watch?v=MVL7BkVSqhU,Grupo Éxito
201,22/03/2020,En Éxito de Alamedas. en Montería. no están cumpliendo con las horas para mayores de 60 años. mujeres embarazadas. etc. a la hora dispuesta permiten la entrada de todo el mundo.,Grupo Éxito
201,22/03/2020,Donde puedo contactarlos por una estafa por parte de ustedes??? Abusivos,Grupo Éxito
201,22/03/2020,Y si hay alcohol en la tienda??,Grupo Éxito
202,28/03/2020,Tienen domicilio a los almendros . Soledad al lado de los robles.,Grupo Éxito
202,28/03/2020,Gracias por ser comprendensivo ??,Grupo Éxito
202,28/03/2020,Por favor hice un pedido por éxito.com y no se en que estado quedo el pedido. nadie contesta el teléfono pedimos desde ayer quiero saber si si lo van a traer o como puedo cancelarlo,Grupo Éxito
202,28/03/2020,La verdad ustedes tienen los precios de los productos demasiados altos,Grupo Éxito
202,28/03/2020,Son tan inumanos,Grupo Éxito
202,28/03/2020,No entregaron mis compras de supermercado hace casi una semana. Nunca compren nada en este lugar.,Grupo Éxito
202,28/03/2020,Por favor horario de atender a los adultos mayores. Gracias,Grupo Éxito
202,28/03/2020,Hoy estuve en uno de sus supermercados en bogota . buen surtido . me sentí segura y en cuanto a los precios los vi igual . ustedes nunca han sido los más baratos .... genial lo de los adultos mayores a primera hora del día !!! No encontré habichuelas . lo demás de mi lista ??,Grupo Éxito
202,28/03/2020,Puedo comprar electrodoméstico en almacen actualmente.,Grupo Éxito
202,28/03/2020,Buenas noches. estoy con una calificación en E con ustedes desde hace más de un año. no he podido hacer crédito y estoy pagando puntual y el mes pasado fui banco y me dicen que estoy con calificación en D. Hice derecho de petición en las centrales de riesgo y me respondieron que ustedes son los que pasan los reportes. Agradezco me puedan colaborar que necesito hacer crédito urgente y con esa calificación los bancos no me prestan,Grupo Éxito
202,28/03/2020,Gracias a todas las tiendas éxito por estar presentes en cada uno de nuestros hogares siempre y ahora con más razón porque se han preocupado para que no falten alimentos en las mesas de miles y miles de personas????????,Grupo Éxito
202,28/03/2020,Hola! Quería saber sí me van a donar un mercado de los de 16 mil pesos para los más necesitados. ya que les compré una nevera por www.exito.com. que hoy descubrí que no me entregarán en la cuarentena y resulta que no tengo nada que comer... ahhh y según la ley. tengo que esperar 30 días para que me devuelvan el dinero. Gracias! Feliz noche y que se alimenten muy rico esta semana. ?? Yo mientras tanto seguiré esperando su donación. por sí les importa que no tengo nevera para alimentarme y se me acabaron las latas de atún que les compré. No me responden ni por DM ni al teléfono. Gracias! Excelente empresa. ??,Grupo Éxito
202,28/03/2020,Hola. quería saber si el éxito de centro mayor esta funcionando normal?,Grupo Éxito
202,28/03/2020,Hola hoy domingo están abiertos??,Grupo Éxito
202,28/03/2020,Hola amigos por la página venden más caro?que en la tienda física por qué mire los precios y son los mismos gracias,Grupo Éxito
202,28/03/2020,Buenas noches Pedí un mercado el viernes para mi mamá pues no puede salir de casa y aún no llega. Ya se pagó por PSE. pero no contestan el chat. ni el whatsapp. ni el Inbox ni el teléfono que dan. Me pueden por favor responder por aquí. No me envíen a Inbox porque ya lo intenté y ni los leen. Gracias!,Grupo Éxito
202,28/03/2020,Todo está agotado en la web y son más caros ,Grupo Éxito
203,6/04/2020,Como tener un crédito si somos pequeña empresa y estamos reportado en central de riesgo,Grupo Éxito
203,6/04/2020,El día 10. que es viernes santo prestarán servicio normal? En todas las ciudades?,Grupo Éxito
203,6/04/2020,@exito por favor deseo saber si éxito oriental de Bucaramanga está abierto mañana jueves santo,Grupo Éxito
203,6/04/2020,Buenas noches @exito jueves santo desde qué horas servicio?,Grupo Éxito
203,6/04/2020,Que horarios van a tener el jueves y viernes santo?,Grupo Éxito
203,6/04/2020,Buenos días. Hice un pedido por la página y me llegó incompleto. y se pagó completo. Y ya han pasado días y no me dan respuesta del restante del pedido.,Grupo Éxito
203,6/04/2020,Hola hice un pedido el día lunes y quedó en llegar el miércoles y aún nada que llega... llamo y nadie contesta...,Grupo Éxito
203,6/04/2020,En monteria hay pico y cedula en el exito??,Grupo Éxito
203,6/04/2020,En Santa Marta el éxito del centro qué horario tiene porfavor porque las dos veces que me he dirijido esta cerrado. Agradezco su respuesta.,Grupo Éxito
203,6/04/2020,Lo peor no cumplen,Grupo Éxito
203,6/04/2020,No cumplen ,Grupo Éxito
203,6/04/2020,El éxito 77 en Barranquilla lo están cerrando. hemos ido dos días y esta cerrado. por favor informen los horarios. por ningún lado encuentro informacion,Grupo Éxito
203,6/04/2020,Horario de éxito panorama en Barranquilla por favor @exito,Grupo Éxito
203,6/04/2020,Hola!! A qué hora cierran en Éxito Castellana- Cartagena ?? Gracias,Grupo Éxito
203,6/04/2020,Hola una pregunta puedo ir a retirar un giro . sin tener problema con el pico y placa ?,Grupo Éxito
203,6/04/2020,Realice un pedido el día 27 de Marzo y hoy estamos a 16 de abril y aún no llega. Por sus líneas de atención no contestan y por el chat de la página menos. si no tienen cobertura ni la capacidad para entregar pedidos para que ofrecen servicios de domicio !??,Grupo Éxito
203,6/04/2020,Quiero hacerte público un acto de discriminación en uno de sus local ubicado en la 77 Barranquilla. hace días se acercó una ciudadana extranjera a adquirir alimentos en ese local y le impidieron el acceso al local por no contar con cédula de identidad Colombia. pero cabe destacar que presentó la identificación de origen de su país el cuál también posee una numeracion la cual pudo haber sido tomada en cuenta para el ingreso de esta persona. ya que no existe ninguna ley que indique la negación al acceso a las personas que posean otro tipo de identificación (pasaporte o CI) en conclusión fue un acto de discriminación fatal e inperdonable señores y mucho más en éstos momentos de tención que estamos viviendo. Señores éxito les recuerdo que en algún momento de la vida sus hijos o nietos podrían pasar a ser emigrantes sin identificación y eso no es motivo para que les nieguen la entrada a un supermercado.,Grupo Éxito
203,6/04/2020,Buenas tardes. el día de hoy me he acercado al almacén ubicado en La Estrella. Antioquia a adquirir alimentos. presentando el Permiso Especial de Permanencia, no obstante. se me es negada la entrada por no contar con documento de identificación nacional (CC) aún teniendo en cuenta que ya he realizado compras presenciales en 3 ocasiones en este mismo almacén. presentando el mismo documento de identidad. sin presentar ningún problema. Muy comedidamente los invito a tener una política clara en cuanto a este particular para evitar que la discrecionalidad del personal de vigilancia de pie a este tipo de actos discriminatorios que dejan mucho que desear y estoy seguro no representan las políticias de servicio del Grupo Éxito en este período de contingencia provocado por la pandemia de Coronavirus. De antemano. muchas gracias.,Grupo Éxito
203,6/04/2020,Atentamente.,Grupo Éxito
203,6/04/2020,Y en qué horarios están trabajando?,Grupo Éxito
203,6/04/2020,Buenos dias en el Exito ejecutivos estan funcionando la caja de Corresponsal bancarios de Bco occidente . Av villas y Bcolombia? Me confirman tambien pregunto la Revista del Man esta vivo de Alberto Linero de Abri de 2020 la siguen vendiendo?,Grupo Éxito
203,6/04/2020,Muy buen día. el Éxito de la 170 con auto norte Bogotá trabaja jueves y viernes santo. en que horario?,Grupo Éxito
203,6/04/2020,Hola!!! Sigo esperando q se comuniquen conmigo por el pedido q hice hace una semana y nunca llego. Me dijeron q escriba por interno y me respondieron q se iban a comunicar. Nada aún,Grupo Éxito
